day_of_week,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,default_no,default_yes,housing_no,housing_yes,loan_no,loan_yes,poutcome_failure,poutcome_other,poutcome_success,month_apr,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,age,balance,duration,campaign,pdays,previous
6,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,39,1147,232,2,363,5
6,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,29,100,152,4,344,2
6,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,38,435,437,4,345,1
6,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,40,1598,1074,4,344,3
6,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,34,440,445,2,345,2
6,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,35,275,157,3,254,5
6,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,31,148,232,2,167,4
6,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,22,223,268,1,344,1
7,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,37,22,28,2,289,5
7,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,48,-254,210,2,346,1
7,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,48,3663,25,5,169,1
7,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,56,151,16,5,171,1
7,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,32,1402,343,3,295,5
7,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,36,975,186,2,295,1
7,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,50,29,83,4,266,20
7,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,54,-864,755,3,363,5
7,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,25,10,51,1,294,1
7,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,31,253,157,1,349,4
7,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,30,-559,98,1,167,2
7,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,33,490,31,1,363,2
7,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,50,2040,149,1,357,1
7,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,36,89,62,6,366,2
7,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,28,87,27,1,345,1
7,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,34,171,191,1,294,1
7,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,32,41,449,1,338,1
7,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,56,1854,45,1,342,2
7,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,39,968,59,1,258,6
7,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,31,874,98,1,170,2
7,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,51,441,189,2,167,2
7,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,37,343,104,1,304,7
7,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,27,245,121,1,344,2
7,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,33,-370,261,1,345,1
7,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,29,422,103,1,363,1
7,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,35,883,333,1,351,1
7,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,30,292,381,1,335,5
